OBJECT_ID,RA,DEC,3_mag_0,3_mag_err_0,DATE-OBS_3_mag_0
216627812425858432,56.1407693734367,31.9750797729372,13.367459,0.032985242,2009-03-19T05:12:51.935
216629113800124544,56.2136633682903,31.9869091929182,17.403559,1.0181291,2009-03-19T05:12:51.935
216629530412699008,56.2197107946229,32.0157006509174,13.739189,0.043327968,2009-03-19T05:12:51.935
216629732274649856,56.2545074871248,32.0405655071199,15.373782,0.16512778,2009-03-19T05:12:51.935
216629874010076544,56.267738578528,32.0515453291477,15.078295,0.12799845,2009-03-19T05:12:51.935
216629869714526464,56.2726011917357,32.0522027883282,14.596044,0.085333236,2009-03-19T05:12:51.935
216629874010075776,56.2740247906534,32.0522264976992,13.05321,0.026489199,2009-03-19T05:12:51.935
216630144591496832,56.2558871077398,32.083816200326,12.117518,0.014639629,2009-03-19T05:12:51.935
216630080168504192,56.2632693014386,32.0681910277111,12.603209,0.019702395,2009-03-19T05:12:51.935
216630114528244480,56.2410190503904,32.0670977028137,14.388319,0.072000902,2009-03-19T05:12:51.935
216630045808768640,56.2544863374864,32.0555511061226,16.156159,0.32939938,2009-03-19T05:12:51.935
216653341711378560,56.2831775621383,32.067199195413,11.145397,0.0085463213,2009-03-19T05:12:51.935
216653337414917888,56.281817795256,32.0607788580442,15.276725,0.15180678,2009-03-19T05:12:51.935
216653371774925440,56.2917389586309,32.0801861505121,15.883306,0.2583397,2009-03-19T05:12:51.935
216653513510060032,56.3181020264611,32.1055305662588,9.9140812,0.004616601,2009-03-19T05:12:51.935
216653577933366144,56.2781319437485,32.0931047510033,18.340347,2.3992352,2009-03-19T05:12:51.935
216653577934000640,56.28157329844,32.08715603265,16.693306,0.5340136,2009-03-19T05:12:51.935
216653616588333440,56.26158598094,32.09554843407,23.295098,229.18669,2009-03-19T05:12:51.935
216653616587969408,56.2620973576961,32.0975060418631,17.773897,1.4279695,2009-03-19T05:12:51.935
216653650947835648,56.2761606400871,32.0978586083499,18.243535,2.195409,2009-03-19T05:12:51.935
216653577933853696,56.278528058733,32.0947835728689,18.436851,2.6213312,2009-03-19T05:12:51.935
216653650947438208,56.2675554065909,32.0997662501589,17.107481,0.77747548,2009-03-19T05:12:51.935
216653749731821568,56.2850195686087,32.1171873288777,17.697359,1.3314457,2009-03-19T05:12:51.935
216653749732707328,56.27991979701,32.11409421747,17.23343,0.87189394,2009-03-19T05:12:51.935
216654131984320512,56.32576111146,32.1317316364432,20.029457,11.331721,2009-03-19T05:12:51.935
216654200704824064,56.3153678370707,32.1368267611398,12.953308,0.024759339,2009-03-19T05:12:51.935
216654303784037504,56.32576511314,32.1479564991321,17.361308,0.97964633,2009-03-19T05:12:51.935
216669658291208448,56.0008319442914,31.9727348631739,14.592332,0.085072234,2009-03-19T05:12:51.935
216672686244092928,55.97767504087,32.00829852496,13.578709,0.038448672,2009-03-19T05:12:51.935
216674674813091072,56.0659744113383,31.9935537815995,14.374582,0.071204657,2009-03-19T05:12:51.935
216674576029703040,56.0764100428486,31.9634126433802,14.686045,0.091939042,2009-03-19T05:12:51.935
216674743532567296,56.1244943104932,31.9853014161812,14.674777,0.091082011,2009-03-19T05:12:51.935
216674816547870464,56.11878497334,31.99831367552,12.549079,0.019039755,2009-03-19T05:12:51.935
216674919625538048,56.1308120247353,32.0036473554265,11.409519,0.0098322192,2009-03-19T05:12:51.935
216674915331373440,56.1306249802657,32.0040742435841,11.405109,0.009808917,2009-03-19T05:12:51.935
216675160145252992,56.1217106497975,32.0210302431377,13.557316,0.037848604,2009-03-19T05:12:51.935
216675160144055552,56.13467926161,32.02652479521,16.496028,0.44690914,2009-03-19T05:12:51.935
216675190209431680,56.10191126241,32.02879102375,14.794385,0.1006442,2009-03-19T05:12:51.935
216675224568907776,56.1205268730929,32.042036809711,16.813322,0.59528535,2009-03-19T05:12:51.935
216675125785515136,56.1241769959996,32.0151669248891,13.420217,0.0342574,2009-03-19T05:12:51.935
216675155849611136,56.12555356287,32.02171724018,13.983632,0.052227699,2009-03-19T05:12:51.935
216675430727449088,56.071914165816,32.0042518496035,15.826458,0.24564956,2009-03-19T05:12:51.935
216675744260806784,56.0107611628281,32.0263778745157,13.963874,0.051434236,2009-03-19T05:12:51.935
216675843044378624,56.09400587643,32.02435705562,14.932949,0.11310944,2009-03-19T05:12:51.935
216676014842489856,56.0816311885388,32.0402336109866,15.150601,0.13617693,2009-03-19T05:12:51.935
216675950419235840,56.0940449610662,32.031582256282,13.031752,0.026105413,2009-03-19T05:12:51.935
216675946123675648,56.0985232057793,32.0313076245285,13.254547,0.030449008,2009-03-19T05:12:51.935
216675946123594240,56.09458589656,32.02840714268,14.547662,0.081999579,2009-03-19T05:12:51.935
216675980482752768,56.1110822148464,32.0434404428077,15.047317,0.12465693,2009-03-19T05:12:51.935
216676186640925824,56.0564566360615,32.0502882564666,16.363211,0.39657076,2009-03-19T05:12:51.935
216676117921705984,56.0644802216583,32.0430881075172,11.673681,0.011358869,2009-03-19T05:12:51.935
216676190937404160,56.0484083817005,32.0536576587302,11.58946,0.010842681,2009-03-19T05:12:51.935
216676152281444480,56.03833742191,32.04381984544,11.716382,0.011632063,2009-03-19T05:12:51.935
216676328376452352,56.0740261322466,32.0799159572743,14.115129,0.057881631,2009-03-19T05:12:51.935
216676328376452224,56.0756682389579,32.0825093653392,11.132427,0.0084885106,2009-03-19T05:12:51.935
216676534534783488,56.1925970476107,32.0535278428315,15.062076,0.12623715,2009-03-19T05:12:51.935
216676568894523520,56.1754782413259,32.0493545351194,13.387795,0.033468753,2009-03-19T05:12:51.935
216676564598303104,56.1709964177072,32.0380265295641,15.475114,0.18036172,2009-03-19T05:12:51.935
216676736397001472,56.1348520834143,32.0576326248626,14.903421,0.11031924,2009-03-19T05:12:51.935
216676671973739392,56.1486531947702,32.0509893484639,12.646619,0.02025472,2009-03-19T05:12:51.935
216676702037920128,56.12897751792,32.04559254336,14.662954,0.09019227,2009-03-19T05:12:51.935
216676878132165632,56.1608241832586,32.0851292451092,13.424755,0.034369555,2009-03-19T05:12:51.935
216676809411470592,56.1720352017136,32.0729616493837,17.060088,0.74468791,2009-03-19T05:12:51.935
216676775052953216,56.1582195744203,32.058255281092,11.548826,0.010603882,2009-03-19T05:12:51.935
216676775052953600,56.16233501466,32.0554871673064,14.178294,0.060844116,2009-03-19T05:12:51.935
216676873835965952,56.1585779121936,32.0760472466474,19.199915,5.2834302,2009-03-19T05:12:51.935
216676912491904128,56.208240503024,32.062630970327,13.262809,0.030626391,2009-03-19T05:12:51.935
216676981211381632,56.1863201572096,32.0673671259008,10.510624,0.0061834204,2009-03-19T05:12:51.935
216676912491904512,56.2073907231038,32.0594477285447,14.212897,0.062539877,2009-03-19T05:12:51.935
216676981209823232,56.1913191234636,32.0657727934173,15.130587,0.13385873,2009-03-19T05:12:51.935
216677011274916736,56.2034986904168,32.0720451938829,21.390773,39.677981,2009-03-19T05:12:51.935
216677114353881088,56.21701390966,32.0796349125708,14.763948,0.098111013,2009-03-19T05:12:51.935
216677079994152960,56.2338531665601,32.0929088766278,17.890182,1.5882805,2009-03-19T05:12:51.935
216677084290589696,56.2367149853254,32.0958665173221,15.36101,0.16330624,2009-03-19T05:12:51.935
216677114354142848,56.2211394270282,32.0885785659611,17.980838,1.7257294,2009-03-19T05:12:51.935
216677153010066048,56.2337707268117,32.0990303292701,14.296178,0.066844796,2009-03-19T05:12:51.935
216677079994148864,56.2308597789469,32.0877859046222,17.788307,1.4469163,2009-03-19T05:12:51.935
216677290449022592,56.1775437042653,32.1054077814157,13.8678,0.047769158,2009-03-19T05:12:51.935
216677290447979904,56.18662889928,32.09460405663,16.998716,0.70430129,2009-03-19T05:12:51.935
216677221728502016,56.18935239937,32.0870524934,16.467549,0.43559126,2009-03-19T05:12:51.935
216677256089287296,56.1720512813263,32.0815131460569,15.471339,0.1797684,2009-03-19T05:12:51.935
216677286152839040,56.1833078507744,32.0943637467089,15.893065,0.26058573,2009-03-19T05:12:51.935
216677217433107072,56.1954972640861,32.0935689458885,15.764712,0.23259733,2009-03-19T05:12:51.935
216677359168494080,56.2239281735902,32.1144551398018,14.16931,0.060412418,2009-03-19T05:12:51.935
216677565326935808,56.1125699676837,32.0788050912203,13.264949,0.030672551,2009-03-19T05:12:51.935
216677530967199232,56.1023759105474,32.0658868231617,13.803466,0.045484329,2009-03-19T05:12:51.935
216677565326936448,56.1203102996726,32.0730444457784,15.849508,0.25071526,2009-03-19T05:12:51.935
216677492310994816,56.1366528634446,32.0703538150357,14.743432,0.096442891,2009-03-19T05:12:51.935
216677462246173440,56.1147904975596,32.0505717214109,15.562429,0.1946748,2009-03-19T05:12:51.935
216677530967198976,56.1109524422605,32.0662132476926,13.007869,0.025686246,2009-03-19T05:12:51.935
216677492311821568,56.1229873551236,32.0679234523642,14.82399,0.10317652,2009-03-19T05:12:51.935
216677668404928896,56.12995867451,32.09966595312,12.594555,0.019594551,2009-03-19T05:12:51.935
216677599686672512,56.1486912616368,32.0813300071945,14.593897,0.085182162,2009-03-19T05:12:51.935
216677664110594560,56.1293012630333,32.0961211330108,15.348696,0.16157028,2009-03-19T05:12:51.935
216677698470254976,56.143513948535,32.1069747533009,14.128894,0.058512929,2009-03-19T05:12:51.935
216677595390211968,56.1431261622523,32.0727556093394,14.999021,0.11963285,2009-03-19T05:12:51.935
216677805843882496,56.0844746980917,32.0954988263595,14.705199,0.093416107,2009-03-19T05:12:51.935
216677840204841728,56.0928542419092,32.0952176342563,12.262374,0.015959219,2009-03-19T05:12:51.935
216677805845105408,56.0885592184265,32.0840293271101,13.664261,0.04096404,2009-03-19T05:12:51.935
216677767189697024,56.1165660603958,32.0888084445436,15.416204,0.17133338,2009-03-19T05:12:51.935
216677908924314752,56.1318898903123,32.1148500894032,14.643778,0.088769288,2009-03-19T05:12:51.935
216677977643790848,56.11619015432,32.12543592823,13.288595,0.03118812,2009-03-19T05:12:51.935
216677977643791232,56.1186105405435,32.1229068405017,13.192327,0.029152511,2009-03-19T05:12:51.935
216677908924315776,56.1272395248831,32.1082841280659,14.111246,0.057704942,2009-03-19T05:12:51.935
216677908924315904,56.1299951457431,32.106149024747,10.378466,0.0057911325,2009-03-19T05:12:51.935
216677977642227456,56.1136600596123,32.1215923950061,15.114383,0.13201262,2009-03-19T05:12:51.935
216677938988038528,56.0986390529432,32.112926615895,13.381289,0.033313144,2009-03-19T05:12:51.935
216677938988392320,56.1066169687746,32.1071480005055,15.004468,0.12018848,2009-03-19T05:12:51.935
216677943284055808,56.1064684825792,32.1047458461891,12.777524,0.022041218,2009-03-19T05:12:51.935
216677874564578944,56.1237711470986,32.0978307170534,14.154315,0.059699624,2009-03-19T05:12:51.935
216678046361694336,56.1790805368955,32.1149131618244,16.61065,0.49558447,2009-03-19T05:12:51.935
216678080723006464,56.1452940820304,32.1093674689797,12.696235,0.020909833,2009-03-19T05:12:51.935
216678012003529984,56.155822389077,32.1032764636081,13.328609,0.032084747,2009-03-19T05:12:51.935
216678115082741248,56.1634809917376,32.1265435695545,11.974093,0.013464389,2009-03-19T05:12:51.935
216678115082741632,56.1602051672827,32.12659998872,11.291927,0.0092330409,2009-03-19T05:12:51.935
216678046361699584,56.171711888431,32.1075459816969,14.766945,0.098357373,2009-03-19T05:12:51.935
216678012002576640,56.16634242764,32.10357758416,15.254048,0.14886163,2009-03-19T05:12:51.935
216678076426514304,56.1539433088013,32.1126576207655,10.263972,0.0054736743,2009-03-19T05:12:51.935
216678007707900416,56.1619148250993,32.1101215252861,15.420298,0.1719452,2009-03-19T05:12:51.935
216678110787115776,56.1554975654111,32.1197788182649,14.580321,0.084233777,2009-03-19T05:12:51.935
216678149442478080,56.1860263223808,32.1250586189663,14.462405,0.076470284,2009-03-19T05:12:51.935
216678252521690624,56.1857402127688,32.1368188641186,12.080435,0.014323928,2009-03-19T05:12:51.935
216678252521690880,56.1809151126418,32.138127847707,13.188397,0.029072902,2009-03-19T05:12:51.935
216678149442477696,56.1814392159182,32.1283343144533,12.58756,0.019507908,2009-03-19T05:12:51.935
216678252521690368,56.1781566445145,32.1427133303111,13.104578,0.027436474,2009-03-19T05:12:51.935
216678213866423424,56.1712877792605,32.1354099292785,14.375197,0.071240074,2009-03-19T05:12:51.935
216678145146947712,56.1812925029145,32.1285979395122,12.56444,0.019224934,2009-03-19T05:12:51.935
216678248226162944,56.1842923005366,32.1464911377213,16.196241,0.3414236,2009-03-19T05:12:51.935
216678389960646912,56.135759139955,32.145135249123,12.687844,0.020797215,2009-03-19T05:12:51.935
216678321241170304,56.1605747804231,32.1335202862816,11.895268,0.012868313,2009-03-19T05:12:51.935
216678321241170432,56.1578172335016,32.1344978653363,11.286035,0.0092041841,2009-03-19T05:12:51.935
216678355600911488,56.1213174385903,32.1326129098835,14.938234,0.1136169,2009-03-19T05:12:51.935
216678355600912128,56.1262379195946,32.1285214185779,14.230645,0.063430364,2009-03-19T05:12:51.935
216677973347630592,56.1212772882507,32.130848082248,14.637776,0.088329012,2009-03-19T05:12:51.935
216678355599962752,56.13049404778,32.12492969167,17.771712,1.425118,2009-03-19T05:12:51.935
216678286879869056,56.1418318684951,32.1158626284196,13.657853,0.040769027,2009-03-19T05:12:51.935
216678385665110912,56.1364130797041,32.1437464084239,12.02516,0.013868909,2009-03-19T05:12:51.935
216678351305258240,56.1349078490022,32.13423711682,17.33466,0.9561341,2009-03-19T05:12:51.935
216678286881434368,56.1459316660369,32.1269689703569,12.134552,0.014787553,2009-03-19T05:12:51.935
216678286881434240,56.1473519374492,32.12673440372,11.553567,0.010631409,2009-03-19T05:12:51.935
216678316945547008,56.1479614054081,32.1346182741375,14.69335,0.092499347,2009-03-19T05:12:51.935
216678389960646400,56.1357085875727,32.148840186585,12.751878,0.021676233,2009-03-19T05:12:51.935
216678389960645888,56.1415817550955,32.1483818427754,13.055957,0.026538844,2009-03-19T05:12:51.935
216678389960647552,56.1313683748617,32.1458224273808,12.257851,0.015915823,2009-03-19T05:12:51.935
216678493039858688,56.1497720856877,32.1567519107722,13.821427,0.04610912,2009-03-19T05:12:51.935
216678458680119296,56.1631798605458,32.1550809150209,11.083814,0.0082758935,2009-03-19T05:12:51.935
216678493039860480,56.1477045731287,32.148999758034,13.171874,0.028741085,2009-03-19T05:12:51.935
216678527399593728,56.164281780493,32.1689260661421,15.049882,0.12493003,2009-03-19T05:12:51.935
216678458680118912,56.1755551321785,32.1505717237166,11.21053,0.0088437955,2009-03-19T05:12:51.935
216678458680119168,56.1750229204557,32.1499961757971,11.243046,0.0089968955,2009-03-19T05:12:51.935
216678527399594880,56.1632998382885,32.162478070228,12.45987,0.018007257,2009-03-19T05:12:51.935
216678420024852992,56.1633489071438,32.137152880761,15.281688,0.15245961,2009-03-19T05:12:51.935
216678523104067200,56.1589298289166,32.1726587613027,15.354843,0.16243439,2009-03-19T05:12:51.935
216678488744327808,56.1516969423622,32.1554654026476,14.015824,0.053550892,2009-03-19T05:12:51.935
216678493039858560,56.1549467177282,32.1544753309183,13.726642,0.042921154,2009-03-19T05:12:51.935
216678523104066944,56.1576259019158,32.1687355939069,14.098663,0.057136591,2009-03-19T05:12:51.935
