OBJECT_ID,RA,DEC,4_mag_0,4_mag_err_0,DATE-OBS_4_mag_0
216627812425858432,56.1407693734367,31.9750797729372,12.706921,0.067458851,2009-03-19T05:12:51.935
216629113800124544,56.2136633682903,31.9869091929182,17.267339,4.2646376,2009-03-19T05:12:51.935
216629530412699008,56.2197107946229,32.0157006509174,13.913161,0.19766409,2009-03-19T05:12:51.935
216629732274649856,56.2545074871248,32.0405655071199,15.520777,0.8565444,2009-03-19T05:12:51.935
216629874010076544,56.267738578528,32.0515453291477,15.226196,0.65387735,2009-03-19T05:12:51.935
216629869714526464,56.2726011917357,32.0522027883282,14.175704,0.25074487,2009-03-19T05:12:51.935
216629874010075776,56.2740247906534,32.0522264976992,13.126914,0.097658885,2009-03-19T05:12:51.935
216630144591496832,56.2558871077398,32.083816200326,12.108904,0.04033942,2009-03-19T05:12:51.935
216630080168504192,56.2632693014386,32.0681910277111,12.725888,0.068586208,2009-03-19T05:12:51.935
216630114528244480,56.2410190503904,32.0670977028137,13.773788,0.17428639,2009-03-19T05:12:51.935
216630045808768640,56.2544863374864,32.0555511061226,16.014184,1.3472009,2009-03-19T05:12:51.935
216653341711378560,56.2831775621383,32.067199195413,11.286554,0.02062276,2009-03-19T05:12:51.935
216653337414917888,56.281817795256,32.0607788580442,15.20943,0.64391375,2009-03-19T05:12:51.935
216653371774925440,56.2917389586309,32.0801861505121,15.884765,1.1962305,2009-03-19T05:12:51.935
216653513510060032,56.3181020264611,32.1055305662588,9.1418182,0.0048349898,2009-03-19T05:12:51.935
216653577933366144,56.2781319437485,32.0931047510033,16.795617,2.7631055,2009-03-19T05:12:51.935
216653577934000640,56.28157329844,32.08715603265,18.01987,8.5252516,2009-03-19T05:12:51.935
216653650947835648,56.2761606400871,32.0978586083499,22.303548,440.54926,2009-03-19T05:12:51.935
216653577933853696,56.278528058733,32.0947835728689,18.155816,9.6619249,2009-03-19T05:12:51.935
216653749731821568,56.2850195686087,32.1171873288777,18.447691,12.640804,2009-03-19T05:12:51.935
216653749732707328,56.27991979701,32.11409421747,16.721682,2.581452,2009-03-19T05:12:51.935
216654131984320512,56.32576111146,32.1317316364432,17.468027,5.1297262,2009-03-19T05:12:51.935
216654200704824064,56.3153678370707,32.1368267611398,13.04487,0.090808949,2009-03-19T05:12:51.935
216669658291208448,56.0008319442914,31.9727348631739,14.735003,0.41725933,2009-03-19T05:12:51.935
216672686244092928,55.97767504087,32.00829852496,13.617559,0.15141129,2009-03-19T05:12:51.935
216674674813091072,56.0659744113383,31.9935537815995,13.66827,0.15847891,2009-03-19T05:12:51.935
216674576029703040,56.0764100428486,31.9634126433802,14.942888,0.50454176,2009-03-19T05:12:51.935
216674743532567296,56.1244943104932,31.9853014161812,14.7328,0.41642092,2009-03-19T05:12:51.935
216674816547870464,56.11878497334,31.99831367552,12.144641,0.041576601,2009-03-19T05:12:51.935
216674919625538048,56.1308120247353,32.0036473554265,10.8631,0.01492522,2009-03-19T05:12:51.935
216674915331373440,56.1306249802657,32.0040742435841,10.833709,0.014603447,2009-03-19T05:12:51.935
216675160145252992,56.1217106497975,32.0210302431377,13.187281,0.10303953,2009-03-19T05:12:51.935
216675160144055552,56.13467926161,32.02652479521,17.003396,3.3450919,2009-03-19T05:12:51.935
216675190209431680,56.10191126241,32.02879102375,14.372422,0.29982995,2009-03-19T05:12:51.935
216675224568907776,56.1205268730929,32.042036809711,16.350661,1.8353017,2009-03-19T05:12:51.935
216675125785515136,56.1241769959996,32.0151669248891,12.834379,0.075425981,2009-03-19T05:12:51.935
216675155849611136,56.12555356287,32.02171724018,13.164383,0.10096339,2009-03-19T05:12:51.935
216675430727449088,56.071914165816,32.0042518496035,16.330285,1.8012492,2009-03-19T05:12:51.935
216675744260806784,56.0107611628281,32.0263778745157,14.239042,0.2655895,2009-03-19T05:12:51.935
216675843044378624,56.09400587643,32.02435705562,15.096798,0.58082393,2009-03-19T05:12:51.935
216676014842489856,56.0816311885388,32.0402336109866,15.115443,0.59082109,2009-03-19T05:12:51.935
216675950419235840,56.0940449610662,32.031582256282,12.754164,0.070303721,2009-03-19T05:12:51.935
216675946123675648,56.0985232057793,32.0313076245285,12.668121,0.065213041,2009-03-19T05:12:51.935
216675946123594240,56.09458589656,32.02840714268,14.147508,0.2444099,2009-03-19T05:12:51.935
216675980482752768,56.1110822148464,32.0434404428077,14.548861,0.3520941,2009-03-19T05:12:51.935
216676117921705984,56.0644802216583,32.0430881075172,11.786923,0.030838005,2009-03-19T05:12:51.935
216676190937404160,56.0484083817005,32.0536576587302,10.905558,0.015404968,2009-03-19T05:12:51.935
216676152281444480,56.03833742191,32.04381984544,10.696589,0.013206905,2009-03-19T05:12:51.935
216676328376452352,56.0740261322466,32.0799159572743,14.318191,0.28539903,2009-03-19T05:12:51.935
216676328376452224,56.0756682389579,32.0825093653392,10.791896,0.014159734,2009-03-19T05:12:51.935
216676534534783488,56.1925970476107,32.0535278428315,15.080221,0.57207879,2009-03-19T05:12:51.935
216676568894523520,56.1754782413259,32.0493545351194,13.564107,0.14431017,2009-03-19T05:12:51.935
216676564598303104,56.1709964177072,32.0380265295641,15.666752,0.97927769,2009-03-19T05:12:51.935
216676736397001472,56.1348520834143,32.0576326248626,14.531203,0.346473,2009-03-19T05:12:51.935
216676671973739392,56.1486531947702,32.0509893484639,11.952516,0.035376191,2009-03-19T05:12:51.935
216676702037920128,56.12897751792,32.04559254336,14.206064,0.25775227,2009-03-19T05:12:51.935
216676878132165632,56.1608241832586,32.0851292451092,13.356038,0.11976775,2009-03-19T05:12:51.935
216676775052953216,56.1582195744203,32.058255281092,10.775827,0.013993482,2009-03-19T05:12:51.935
216676775052953600,56.16233501466,32.0554871673064,13.548497,0.14230146,2009-03-19T05:12:51.935
216676873835965952,56.1585779121936,32.0760472466474,16.135596,1.5061629,2009-03-19T05:12:51.935
216676912491904128,56.208240503024,32.062630970327,13.368708,0.12113163,2009-03-19T05:12:51.935
216676981211381632,56.1863201572096,32.0673671259008,10.011867,0.0082341106,2009-03-19T05:12:51.935
216676912491904512,56.2073907231038,32.0594477285447,14.466136,0.32653105,2009-03-19T05:12:51.935
216676981209823232,56.1913191234636,32.0657727934173,14.636648,0.38143809,2009-03-19T05:12:51.935
216677011274916736,56.2034986904168,32.0720451938829,17.94195,7.9351146,2009-03-19T05:12:51.935
216677114353881088,56.21701390966,32.0796349125708,14.814645,0.44873913,2009-03-19T05:12:51.935
216677084290589696,56.2367149853254,32.0958665173221,16.015459,1.3487801,2009-03-19T05:12:51.935
216677114354142848,56.2211394270282,32.0885785659611,19.883139,47.409023,2009-03-19T05:12:51.935
216677153010066048,56.2337707268117,32.0990303292701,14.431917,0.31651318,2009-03-19T05:12:51.935
216677079994148864,56.2308597789469,32.0877859046222,16.829684,2.8510585,2009-03-19T05:12:51.935
216677290449022592,56.1775437042653,32.1054077814157,13.479069,0.13370895,2009-03-19T05:12:51.935
216677290447979904,56.18662889928,32.09460405663,15.470156,0.81769279,2009-03-19T05:12:51.935
