OBJECT_ID,RA,DEC,1_mag_0,1_mag_err_0,DATE-OBS_1_mag_0
216694367237872384,55.986927294053,32.237562951901,19.625144,0.58906415,2009-03-19T05:12:51.935
216694362942889600,55.9870781512913,32.2411257449987,18.37097,0.22414581,2009-03-19T05:12:51.935
216694435957350656,55.9696951888596,32.2448682618581,20.735118,1.5227144,2009-03-19T05:12:51.935
216694470317089664,55.9860764549561,32.2544914533811,18.238462,0.20422215,2009-03-19T05:12:51.935
216694539037785472,56.0391291687243,32.2386289153737,18.300086,0.21320818,2009-03-19T05:12:51.935
216694607756041344,56.0255059120564,32.2517363217885,17.694644,0.14210259,2009-03-19T05:12:51.935
216694603461518208,56.0249798163433,32.2589373786521,15.273631,0.037704056,2009-03-19T05:12:51.935
216694603461535744,56.0345454546479,32.2605575413955,17.470949,0.12348744,2009-03-19T05:12:51.935
216694504676824448,56.0347015131,32.23255963599,19.374771,0.48038496,2009-03-19T05:12:51.935
216694710836359296,56.036903607716,32.2695982630495,12.795006,0.011692193,2009-03-19T05:12:51.935
216694637821273984,56.0565457888463,32.2567338886412,15.891634,0.051324738,2009-03-19T05:12:51.935
216694740900490240,56.047700686699,32.2720306414403,17.584368,0.13251792,2009-03-19T05:12:51.935
216694672181012864,56.056725236815,32.2650746677059,13.72146,0.017996568,2009-03-19T05:12:51.935
216694740900490112,56.0554189614801,32.2720819463737,18.040707,0.17834911,2009-03-19T05:12:51.935
216694706540751360,56.0471645099756,32.2662648763422,17.922504,0.16480175,2009-03-19T05:12:51.935
216694779554625408,56.0145167103655,32.2564441066855,19.545518,0.55178867,2009-03-19T05:12:51.935
216694848275314688,55.9980791224709,32.2653156137599,14.077811,0.021271848,2009-03-19T05:12:51.935
216694809619624704,56.0178864504856,32.2638591073212,15.972639,0.053496113,2009-03-19T05:12:51.935
216694775259560064,56.004338093164,32.2590432419555,18.951852,0.34438278,2009-03-19T05:12:51.935
216694848273714688,55.998894844424,32.2664146749066,15.433865,0.040796184,2009-03-19T05:12:51.935
216694779555970048,56.00218528693,32.2557968573,18.432415,0.23418016,2009-03-19T05:12:51.935
216694882635051392,56.0150880306976,32.2773837081677,16.157703,0.058871618,2009-03-19T05:12:51.935
216694951354525952,56.0405719856031,32.2869523969788,14.773622,0.029595804,2009-03-19T05:12:51.935
216695020072905088,56.03017306389,32.29836527152,20.230022,0.98082712,2009-03-19T05:12:51.935
216694981418681088,56.0273585807918,32.2889825844251,18.407625,0.23006792,2009-03-19T05:12:51.935
216695020073204224,56.02795542779,32.29253472894,19.406598,0.49287072,2009-03-19T05:12:51.935
216694981418751872,56.0125282617,32.28898126779,18.101806,0.18588989,2009-03-19T05:12:51.935
